,year,artist.inverted,track,time,genre,date.entered,date.peaked,Weeks on Billboard,Top Billboard Rank,Week,Ranking,Hello
5551,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,17,43.0,18,100.0,Country
5552,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,20,44.0,18,87.0,Country
5553,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,19,44.0,18,93.0,Rap
5554,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,19,45.0,18,96.0,Country
5558,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,18,47.0,18,90.0,R&B
5559,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,20,47.0,18,82.0,Rock
5561,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,20,49.0,18,62.0,Country
5562,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,20,49.0,18,89.0,Rap
5566,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,20,50.0,18,77.0,Country
5568,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,20,51.0,18,91.0,Country
5569,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,17,51.0,18,82.0,Others
5572,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,20,52.0,18,99.0,Country
5573,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,19,52.0,18,100.0,Rock
5575,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,19,53.0,18,89.0,Rock
5582,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,20,55.0,18,67.0,Rock
5583,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,19,55.0,18,100.0,Country
5586,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,18,56.0,18,100.0,Rap
5588,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,20,57.0,18,64.0,Rock
5589,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,20,57.0,18,71.0,Others
5594,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20,58.0,18,90.0,Rock
5597,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20,59.0,18,98.0,Rock
5606,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,18,62.0,18,96.0,Others
5610,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20,64.0,18,85.0,Rock
5623,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,19,69.0,18,89.0,Rock
5627,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,70.0,18,94.0,Others
5633,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,71.0,18,79.0,Country
5652,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20,76.0,18,95.0,Rock
5677,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20,88.0,18,92.0,Others
5679,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,18,88.0,18,100.0,Rock
5706,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28,1.0,19,1.0,Rock
5707,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26,1.0,19,8.0,Rock
5708,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,33,1.0,19,1.0,Rock
5709,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24,1.0,19,20.0,Rock
5710,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21,1.0,19,23.0,Rock
5711,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24,1.0,19,8.0,Rock
5712,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,32,1.0,19,5.0,Rock
5713,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,20,1.0,19,24.0,Others
5714,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26,1.0,19,9.0,Rock
5715,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,55,1.0,19,43.0,Country
5716,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,1.0,19,13.0,Rock
5717,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,1.0,19,18.0,Rock
5718,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41,1.0,19,7.0,Rock
5719,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47,1.0,19,19.0,Rock
5720,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,1.0,19,3.0,Rock
5721,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39,1.0,19,4.0,Rock
5722,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,1.0,19,82.0,Rock
5723,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,53,2.0,19,3.0,Rap
5724,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,30,2.0,19,3.0,Rock
5725,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,28,2.0,19,7.0,Rock
5726,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,37,2.0,19,12.0,Rock
5727,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,32,2.0,19,9.0,Others
5728,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,2.0,19,93.0,Rock
5729,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,32,3.0,19,3.0,Rock
5730,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,53,3.0,19,18.0,Rock
5731,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,28,3.0,19,4.0,Rock
5732,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22,3.0,19,29.0,Rock
5733,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,28,4.0,19,4.0,Rock
5734,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,44,4.0,19,11.0,Rock
5735,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,4.0,19,7.0,Rap
5736,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,4.0,19,18.0,Rock
5737,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,19,4.0,19,98.0,Rap
5738,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,4.0,19,11.0,Rock
5739,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,4.0,19,17.0,Rock
5740,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,5.0,19,15.0,Others
5741,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,5.0,19,23.0,Rap
5742,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27,5.0,19,14.0,Rock
5743,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,5.0,19,20.0,Rock
5744,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,5.0,19,21.0,Rock
5745,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24,6.0,19,23.0,Rock
5746,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27,6.0,19,11.0,Rock
5747,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28,6.0,19,7.0,Rock
5748,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23,6.0,19,18.0,Rock
5749,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,6.0,19,76.0,Others
5750,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,6.0,19,56.0,Rock
5751,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32,7.0,19,10.0,Rock
5752,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,57,7.0,19,60.0,Rock
5753,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,34,7.0,19,11.0,Rap
5754,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21,7.0,19,21.0,Rock
5756,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24,8.0,19,17.0,Rock
5757,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,9.0,19,90.0,Rock
5758,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,9.0,19,62.0,Rock
5759,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21,11.0,19,36.0,Rock
5760,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,11.0,19,42.0,Rap
5761,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25,11.0,19,19.0,Country
5762,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26,11.0,19,24.0,Rock
5763,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21,11.0,19,29.0,Rap
5764,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24,11.0,19,21.0,Rock
5765,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,12.0,19,31.0,Rock
5767,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,13.0,19,42.0,Rap
5768,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,31,13.0,19,17.0,Rock
5769,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,14.0,19,86.0,Rock
5770,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22,14.0,19,27.0,Rock
5771,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22,14.0,19,19.0,Rock
5772,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,14.0,19,94.0,R&B
5773,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21,15.0,19,21.0,Rock
5774,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,15.0,19,69.0,Rock
5776,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26,17.0,19,24.0,Rock
5777,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,18.0,19,41.0,Rap
5778,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,19.0,19,69.0,Rock
5779,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21,19.0,19,35.0,Rock
5782,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,20,20.0,19,99.0,Rap
5783,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,20.0,19,45.0,Rock
5784,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27,20.0,19,28.0,Rock
5785,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,20.0,19,52.0,Rock
5788,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22,21.0,19,32.0,Rap
5791,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24,22.0,19,31.0,Rock
5792,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,22.0,19,53.0,Country
5794,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21,23.0,19,46.0,Rock
5795,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,23.0,19,40.0,Rock
5796,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,23.0,19,56.0,Country
5797,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,23.0,19,79.0,Rap
5798,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,23.0,19,52.0,Rap
5800,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,24.0,19,73.0,Rock
5801,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24,24.0,19,25.0,Rock
5802,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,24.0,19,91.0,Rock
5803,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20,24.0,19,85.0,Rock
5805,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20,25.0,19,80.0,Rap
5807,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20,25.0,19,51.0,Country
5808,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20,26.0,19,81.0,Rock
5809,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26,26.0,19,37.0,Others
5810,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20,26.0,19,68.0,Rap
5811,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21,27.0,19,44.0,Rap
5812,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20,27.0,19,59.0,Country
5813,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20,27.0,19,58.0,Country
5814,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22,27.0,19,37.0,Country
5815,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20,27.0,19,79.0,Others
5818,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20,28.0,19,61.0,Rock
5819,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20,28.0,19,84.0,Rock
5821,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21,29.0,19,46.0,Country
5822,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20,29.0,19,98.0,Rock
5824,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,29.0,19,55.0,Rock
5825,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20,29.0,19,83.0,Country
5826,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,30.0,19,61.0,Country
5828,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,31.0,19,52.0,Country
5829,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20,31.0,19,53.0,Country
5830,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20,31.0,19,51.0,Country
5831,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,31.0,19,58.0,Rap
5832,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,31.0,19,68.0,Country
5833,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,32.0,19,89.0,Rock
5836,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20,33.0,19,85.0,Rock
5837,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20,34.0,19,81.0,Country
5838,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20,34.0,19,89.0,Country
5841,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20,35.0,19,83.0,Rock
5842,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20,35.0,19,74.0,Country
5844,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20,35.0,19,74.0,Country
5847,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19,36.0,19,92.0,R&B
5848,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20,37.0,19,84.0,Country
5849,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20,37.0,19,77.0,Country
5851,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19,38.0,19,96.0,Rap
5852,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20,38.0,19,72.0,Country
5854,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19,38.0,19,97.0,Country
5855,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20,39.0,19,85.0,Country
5856,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20,40.0,19,88.0,Country
5857,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20,40.0,19,99.0,Country
5858,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,20,40.0,19,95.0,Country
5859,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20,40.0,19,88.0,Rock
5860,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20,40.0,19,78.0,R&B
5861,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,20,40.0,19,94.0,Country
5862,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,20,42.0,19,92.0,Country
5863,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,29,42.0,19,95.0,Rock
5864,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,20,42.0,19,97.0,Country
5865,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,20,43.0,19,85.0,Country
5866,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,20,43.0,19,73.0,Country
5869,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,20,44.0,19,95.0,Country
5870,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,19,44.0,19,99.0,Rap
5871,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,19,45.0,19,93.0,Country
5876,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,20,47.0,19,91.0,Rock
5878,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,20,49.0,19,63.0,Country
5879,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,20,49.0,19,99.0,Rap
5883,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,20,50.0,19,83.0,Country
5885,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,20,51.0,19,94.0,Country
5886,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,17,51.0,19,96.0,Others
5892,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,19,53.0,19,95.0,Rock
5899,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,20,55.0,19,73.0,Rock
5900,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,19,55.0,19,98.0,Country
5905,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,20,57.0,19,57.0,Rock
5906,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,20,57.0,19,79.0,Others
5911,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20,58.0,19,87.0,Rock
5914,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20,59.0,19,96.0,Rock
5927,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20,64.0,19,93.0,Rock
5940,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,19,69.0,19,97.0,Rock
5944,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,70.0,19,91.0,Others
5950,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,71.0,19,87.0,Country
5969,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20,76.0,19,89.0,Rock
5994,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20,88.0,19,90.0,Others
6023,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28,1.0,20,2.0,Rock
6024,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26,1.0,20,15.0,Rock
6025,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,33,1.0,20,2.0,Rock
6026,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24,1.0,20,25.0,Rock
6027,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21,1.0,20,43.0,Rock
6028,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24,1.0,20,20.0,Rock
6029,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,32,1.0,20,5.0,Rock
6030,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,20,1.0,20,28.0,Others
6031,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26,1.0,20,14.0,Rock
6032,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,55,1.0,20,50.0,Country
6033,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,1.0,20,15.0,Rock
6034,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,1.0,20,20.0,Rock
6035,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41,1.0,20,7.0,Rock
6036,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47,1.0,20,11.0,Rock
6037,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,1.0,20,4.0,Rock
6038,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39,1.0,20,5.0,Rock
6039,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,1.0,20,89.0,Rock
6040,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,53,2.0,20,4.0,Rap
6041,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,30,2.0,20,4.0,Rock
6042,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,28,2.0,20,9.0,Rock
6043,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,37,2.0,20,10.0,Rock
6044,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,32,2.0,20,12.0,Others
6045,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,2.0,20,94.0,Rock
6046,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,32,3.0,20,3.0,Rock
6047,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,53,3.0,20,14.0,Rock
6048,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,28,3.0,20,3.0,Rock
6049,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22,3.0,20,40.0,Rock
6050,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,28,4.0,20,6.0,Rock
6051,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,44,4.0,20,14.0,Rock
6052,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,4.0,20,10.0,Rap
6053,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,4.0,20,20.0,Rock
6055,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,4.0,20,14.0,Rock
6056,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,4.0,20,23.0,Rock
6057,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,5.0,20,15.0,Others
6058,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,5.0,20,30.0,Rap
6059,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27,5.0,20,16.0,Rock
6060,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,5.0,20,22.0,Rock
6061,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,5.0,20,18.0,Rock
6062,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24,6.0,20,26.0,Rock
6063,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27,6.0,20,12.0,Rock
6064,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28,6.0,20,7.0,Rock
6065,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23,6.0,20,23.0,Rock
6066,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,6.0,20,88.0,Others
6067,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,6.0,20,66.0,Rock
6068,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32,7.0,20,10.0,Rock
6069,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,57,7.0,20,61.0,Rock
6070,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,34,7.0,20,10.0,Rap
6071,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21,7.0,20,25.0,Rock
